Movie_ID,Year,Name,anos_80,anos_90,mais_antigo,notas_recebidas,nota_media,coeficiente_popularidade
1075,2001,Tape,0,0,0,4778,3.0606948514022605,0.40994662054322123
1080,2002,Hysterical Blindness,0,0,0,3440,2.9406976744186046,0.3899429008857761
1087,1994,Monkey Trouble,0,1,0,1899,2.9973670352817274,0.39196588853983033
1089,2000,The Land Before Time VII: Stone of Cold Fire,0,0,0,1744,3.720756880733945,0.4844681909327552
1092,1996,Thin Line Between Love & Hate,0,1,0,3885,3.2674388674388672,0.43348399234296864
1094,2002,Nicholas Nickleby,0,0,0,6004,3.4753497668221187,0.4674622709076203
1096,1989,Harlem Nights,1,0,0,11051,3.2667631888516877,0.45788054717282833
1098,1965,The Battle of Algiers,0,0,1,3768,4.105626326963907,0.5408797249925554
1100,2000,Dr. T & the Women,0,0,0,5371,2.2537702476261403,0.3081977694845952
1102,2001,Training Day,0,0,0,60534,3.552978491426306,0.6637536703317282
1103,1997,Jane Eyre,0,1,0,3238,3.768066707844348,0.49565691283685465
1104,1983,Krull,1,0,0,8152,3.121197252208047,0.4292552123099269
1110,2003,Secondhand Lions,0,0,0,60349,4.016205736631925,0.7226951457419495
1111,1972,Cries and Whispers,0,0,1,1536,3.615234375,0.470186765910781
1116,1984,Runaway,1,0,0,3483,3.0913006029285097,0.40945817282658387
1120,1982,Quest for Fire,1,0,0,3079,3.275414095485547,0.43175585983879605
1123,1993,Dragon: The Bruce Lee Story,0,1,0,7462,3.782363977485929,0.5119273941532408
1126,2003,Uncovered: The Whole Truth About the Iraq War,0,0,0,2469,3.7517213446739572,0.49092743441774284
1129,1935,Mutiny on the Bounty,0,0,1,4526,3.764471939902784,0.4995952039911755
1130,1991,Impromptu,0,1,0,2684,3.450074515648286,0.45286857973026406
1132,1994,Romeo is Bleeding,0,1,0,2723,3.29893499816379,0.433564461811413
1134,2005,Empire Falls,0,0,0,3363,3.503419565863812,0.4620489243998565
1138,2003,Freddy vs. Jason,0,0,0,16895,2.936016572950577,0.43531141742991447
1140,1996,To Gillian on her 37th Birthday,0,1,0,4011,3.089254549987534,0.410999011077917
1142,1981,Polyester,1,0,0,3359,3.3581423042572194,0.4433518101719719
1144,1991,Fried Green Tomatoes,0,1,0,58913,3.932850134944749,0.7070689043057204
1145,2001,The Wedding Planner,0,0,0,74461,3.103624716294436,0.6535474985221399
1148,1981,For Your Eyes Only,1,0,0,17381,3.8456935734422646,0.5539613125590905
1151,2001,Valentine,0,0,0,5343,2.8487740969492794,0.3846228428072842
1160,1999,In Too Deep,0,1,0,2990,3.357190635451505,0.44196869007475237
1163,1984,2010: The Year We Make Contact,1,0,0,8673,3.483454398708636,0.47762351159789646
1172,1998,Krippendorf's Tribe,0,1,0,2468,2.772285251215559,0.3649631971056564
1173,1999,Walking with Dinosaurs,0,1,0,3110,3.7131832797427653,0.48816127830357264
1174,1993,The Sandlot,0,1,0,30351,3.929326875555995,0.6090304853795272
1175,1984,Repo Man,1,0,0,11486,3.415462301932788,0.4784902904780328
1176,2001,The Devil's Backbone,0,0,0,6008,3.585885486018642,0.48169143339925363
1179,1997,The Education of Little Tree,0,1,0,1298,3.6409861325115562,0.47268542834303384
1180,2001,A Beautiful Mind,0,0,0,82347,3.9314972008694915,0.786959825260918
1193,1998,Beloved,0,1,0,2515,2.9705765407554674,0.3906251186857745
1200,1999,Teaching Mrs. Tingle,0,1,0,5793,2.907647160365959,0.3937317156671292
1201,1991,True Colors,0,1,0,2713,3.2377441946185037,0.4256608247807332
1202,1983,National Lampoon's Vacation,1,0,0,62813,3.7691719866906532,0.6993437940017231
1208,1963,The Twilight Zone: Vol. 15,0,0,1,2486,4.022928399034594,0.525864222432125
1210,1981,Zorro,1,0,0,1797,3.308291597106288,0.43160398754069057
1216,1993,Fire in the Sky,0,1,0,3138,3.4302103250478013,0.4518650789658779
1218,1972,Frenzy,0,0,1,2116,3.376181474480151,0.4414248954877303
1220,2004,Man on Fire,0,0,0,77447,3.958629772618694,0.7737078168101197
1221,1980,Seems Like Old Times,1,0,0,3792,3.5068565400843883,0.46395666511819345
1222,1979,Little House on the Prairie: Season 6,0,0,1,1783,4.086371284352215,0.5316214441850987
1224,1947,The Ghost and Mrs. Muir,0,0,1,6276,3.9007329509241555,0.5230981860351368
1226,1971,Summer of '42,0,0,1,3090,3.5381877022653723,0.4655875608423732
1234,1994,Crooklyn,0,1,0,2874,3.415796798886569,0.44910943502438294
1236,2002,Ali G Indahouse,0,0,0,1777,2.918964546989308,0.38146607433912605
1238,1984,The Pope of Greenwich Village,1,0,0,1671,3.369239976062238,0.4390117880413188
1245,1994,Threesome,0,1,0,4947,3.1186577723873055,0.41797837579274444
1250,1996,Brassed Off,0,1,0,5308,3.4504521477015824,0.46188233852304617
1252,1975,The Story of O,0,0,1,1556,2.8605398457583546,0.3731972677420645
1255,1985,Better Off Dead,1,0,0,33333,3.899978999789998,0.6154445293827131
1256,1994,The Best of Friends: Vol. 4,0,1,0,8774,4.449167996352861,0.6021646224727273
1260,1999,Journey to the Center of the Earth,0,1,0,1866,3.1109324758842445,0.40645827502838666
1262,1982,Dead Men Don't Wear Plaid,1,0,0,5506,3.227388303668725,0.4338716016496523
1264,2000,The Closet,0,0,0,6133,3.5467144953530085,0.47708090713188833
1266,2003,Ghosts of the Abyss,0,0,0,2591,3.2732535700501737,0.4298106972087422
1267,2001,Dr. Dolittle 2,0,0,0,33966,3.0898545604427956,0.5134208265580573
1270,2000,The Great Gatsby,0,0,0,1768,3.247737556561086,0.42371732605057016
1274,1984,At Close Range,1,0,0,3593,3.4224881714444755,0.45242652696100805
1277,1988,Red Dwarf: Series 3,1,0,0,2200,4.156363636363636,0.5420475699331352
1282,2002,Blind Spot: Hitler's Secretary,0,0,0,1990,3.04321608040201,0.39817323748225425
1289,1990,Look Who's Talking Too,0,1,0,27081,2.6943613603633545,0.4390348626770345
1291,1960,The Twilight Zone: Vol. 19,0,0,1,2841,4.1527631115804295,0.5437745719327308
1292,2002,Ararat,0,0,0,2010,3.123383084577114,0.4085514834893885
1293,1996,Children of the Corn 4: The Gathering,0,1,0,1863,2.3349436392914655,0.306651630749776
1295,1983,Strange Brew,1,0,0,13014,3.704011065006916,0.5208198194349326
1297,1999,Agnes Browne,0,1,0,2376,3.390993265993266,0.44421809207136426
1298,2000,Hellraiser V: Inferno,0,0,0,2307,3.197659297789337,0.41911854354608613
1299,1972,Scooby-Doo Meets Batman,0,0,1,2473,3.1621512333198543,0.4151191706993723
1300,1973,Return of the Dragon,0,0,1,5222,3.982573726541555,0.5300222455088172
1305,2003,Thirteen,0,0,0,25541,3.3390626835284443,0.5166853827630413
1307,2003,S.W.A.T.,0,0,0,68281,3.2739415064219917,0.654336496076328
1314,1990,Presumed Innocent,0,1,0,20114,3.8067017997414734,0.5582843620100228
1324,1994,The Professional,0,1,0,39966,4.034454286143221,0.655401180156465
1329,1998,He Got Game,0,1,0,6717,3.384397796635403,0.45820139701639573
1336,1994,Wolf,0,1,0,9058,3.0526606314859794,0.4235364809133483
1357,2003,Stargate SG-1: Season 7,0,0,0,5299,4.3612002264578225,0.5789787565810498
1359,1975,Funny Lady,0,0,1,3582,3.435790061418202,0.4540996397764905
1363,1993,Leprechaun,0,1,0,3115,2.7268057784911717,0.3613248377901274
1364,2003,Normal,0,0,0,3553,3.48297213622291,0.4600684300090629
1365,1998,Kurt & Courtney,0,1,0,1444,2.873268698060942,0.3744516068478179
1367,1993,The Piano,0,1,0,21444,3.5778306286140644,0.5333943774508176
1370,1976,Marathon Man,0,0,1,12500,3.78264,0.5291757898683379
1373,1993,The Program,0,1,0,2475,3.886868686868687,0.5083286190158366
1375,2002,Food of Love,0,0,0,1213,3.2951360263808738,0.4279168072753132
1384,1973,Walking Tall,0,0,1,3680,3.5807065217391303,0.4730715146407627
1392,2002,Live From Baghdad,0,0,0,2890,3.3910034602076125,0.445975542329891
1394,1999,Bringing Out the Dead,0,1,0,11831,2.937367931704843,0.4181834798717356
1395,1963,Charade,0,0,1,5319,4.100206805790562,0.5454819122274037
1399,1984,1984,1,0,0,4015,3.4169364881693647,0.453154361033657
1401,1992,Passion Fish,0,1,0,3597,3.5632471504031136,0.47054256541040473
1406,1991,Hook,0,1,0,58939,3.3757274470214966,0.6355087216094298
1408,1999,The Limey,0,1,0,10616,3.376507159005275,0.47050799319074055
1409,2003,The O.C.: Season 1,0,0,0,3400,4.236470588235294,0.5564496965595499
1412,2001,Sordid Lives,0,0,0,2039,3.1628249141736147,0.41372299956509534
1421,1981,My Dinner with Andre,1,0,0,3478,3.4505462909718227,0.4556420435545767
1425,1987,No Way Out,1,0,0,16567,3.6925212772378826,0.5314813970862066
1428,2003,The Recruit,0,0,0,69635,3.5079485890715874,0.6890571769031658
1432,1999,Ride with the Devil,0,1,0,1783,3.101514301738643,0.4049634675907098
1435,2001,Wallace & Gromit in Three Amazing Adventures,0,0,0,13406,4.100701178576757,0.5731756428748365
1441,1998,Stargate SG-1: Season 2,0,1,0,6114,4.267909715407262,0.5697656281417058
1450,1993,Geronimo: An American Legend,0,1,0,1640,3.2908536585365855,0.4288249652980402
1455,2003,Belly of the Beast,0,0,0,2926,3.0601503759398496,0.403549030232303
1466,1969,Midnight Cowboy,0,0,1,30910,3.7114526043351668,0.5829205532538755
1467,1993,Three Musketeers,0,1,0,22329,3.6955080836580234,0.5515520424048176
1470,2002,Bend It Like Beckham,0,0,0,66214,3.741157459147612,0.7073608748198923
1471,2004,Voices of Iraq,0,0,0,1704,3.3315727699530515,0.4342803282433575
1476,2004,Six Feet Under: Season 4,0,0,0,8581,4.461601211979955,0.6031041954145955
1479,2002,Man on the Train,0,0,0,4540,3.3687224669603526,0.44874749705608175
1481,2001,Porn Star: The Legend of Ron Jeremy,0,0,0,3443,3.075805983154226,0.407328815728404
1482,2003,Beyond Borders,0,0,0,11298,3.2318994512303063,0.45424078394696926
1495,2001,Alias: Season 1,0,0,0,12220,4.319803600654664,0.5973013053677103
1502,1999,Superstar,0,1,0,8736,3.0740613553113554,0.425188581179606
1503,1997,The Boxer,0,1,0,2961,3.5065856129685917,0.4610826167768183
1507,1999,The Hunchback of Notre Dame,0,1,0,1815,3.4831955922865014,0.45415909379267727
1509,2002,National Lampoon's Van Wilder,0,0,0,32975,3.51172100075815,0.5642892866889394
1513,1962,The Twilight Zone: Vol. 42,0,0,1,2176,4.198529411764706,0.5473883197840714
1514,1987,Amazon Women on the Moon,1,0,0,2016,3.162202380952381,0.41356435629381766
1518,1995,Casper,0,1,0,10105,3.573379515091539,0.49408096198245877
1521,1955,The Trouble With Harry,0,0,1,3675,3.6152380952380954,0.47749538016405774
1525,2001,Monkeybone,0,0,0,4325,2.438150289017341,0.3283362704027878
1528,1992,Radio Flyer,0,1,0,4176,3.8239942528735633,0.5060542832571852
1530,2002,Rose Red,0,0,0,6907,3.744462139858115,0.5051567908531004
1532,1992,Mo' Money,0,1,0,8991,2.7805583361138915,0.38831372936067154
1542,1993,Sleepless in Seattle,0,1,0,78996,3.7110739784292877,0.7471631261807201
1543,1995,Nick of Time,0,1,0,8072,3.317765113974232,0.4542615817968086
1547,1939,The Women,0,0,1,3298,3.9557307459066102,0.5199965279185798
1552,1983,Black Adder,1,0,0,3410,3.741642228739003,0.49284623826389823
1553,1995,Persuasion,0,1,0,4948,3.8724737267582863,0.5149266333227496
1558,1990,Rocky V,0,1,0,7662,3.003654398329418,0.4124644200459465
1561,2003,American Wedding,0,0,0,46494,3.4702327182001977,0.6051428623524873
1571,1982,Poltergeist,1,0,0,36946,3.823336761760407,0.6179321435698295
1578,1995,Nine Months,0,1,0,17260,3.189049826187717,0.4690999369733634
1582,1990,Stephen King's It!,0,1,0,10493,3.545887734680263,0.4918710151124408
1585,2001,Joy Ride,0,0,0,18919,3.3269200274855963,0.49249895785019576
1589,1988,Shoot to Kill,1,0,0,2819,3.5931181269953885,0.4717260106987071
1590,2001,Life as a House,0,0,0,32088,3.895319122413363,0.6105915602140641
1594,1962,Damn the Defiant,0,0,1,1787,3.0223838836038053,0.3948005309177383
1595,1949,The Third Man,0,0,1,12520,3.973961661341853,0.553849130710889
1599,2000,Fantasia 2000,0,0,0,9910,3.5583249243188697,0.49147861995383973
1600,1995,Poison Ivy 2,0,1,0,2345,2.9181236673773987,0.38329856898147424
1602,2000,Dungeons & Dragons,0,0,0,5272,2.634104704097117,0.356772609142491
1604,2004,Tae Guk Gi: The Brotherhood of War,0,0,0,1710,3.8842105263157896,0.5053730559178345
1607,2004,Superbabies: Baby Geniuses 2,0,0,0,1782,2.7749719416386083,0.3629649234281773
1610,1999,Get Real,0,1,0,3357,3.7432231158772713,0.49286846846362564
1615,1995,The American President,0,1,0,49865,3.778943146495538,0.656362109640533
1618,1984,Nausicaa of the Valley of the Wind,1,0,0,4643,4.156795175533061,0.5504498544708514
1625,1986,Aliens: Collector's Edition,1,0,0,37887,4.1345052392641275,0.6611651391098712
1627,1940,The Shop Around the Corner,0,0,1,3713,3.7872340425531914,0.49974482787394675
1632,2004,Mean Creek,0,0,0,9071,3.1321794730459707,0.4338074533819549
1633,1988,The Serpent and the Rainbow,1,0,0,6700,3.40044776119403,0.46020742752404636
1637,2002,Trapped,0,0,0,14969,3.505177366557552,0.5019282009030237
1638,1966,The Fortune Cookie,0,0,1,1789,3.340413638904416,0.43570772431262655
1642,1995,Casino: 10th Anniversary Edition,0,1,0,31388,4.0114374920351725,0.6231333862318207
1645,2003,The In-Laws,0,0,0,16781,3.22275192181634,0.47179765242519345
1646,1983,The Dead Zone,1,0,0,8691,3.6435392935220343,0.49827280076116337
1650,1980,Nine to Five,1,0,0,44629,3.4759013197696564,0.5994998916437865
1652,1961,The Twilight Zone: Vol. 37,0,0,1,2145,4.154312354312355,0.5415958501489231
1655,1988,Talk Radio,1,0,0,2442,3.328009828009828,0.4363435750894079
1656,1998,Two Girls and a Guy,0,1,0,2449,2.720702327480604,0.35826443627330523
1659,1993,Grumpy Old Men,0,1,0,35868,3.659613025538084,0.5931932694863951
1660,2000,SpongeBob SquarePants: Season 2,0,0,0,2355,4.078556263269639,0.532570692670164
1661,1976,The Bad News Bears,0,0,1,17497,3.5366634280162312,0.5146146784198301
1664,1998,The King of Queens: Season 2,0,1,0,1922,3.8850156087408947,0.5062009159221521
1665,1998,Orgazmo,0,1,0,6675,3.34936329588015,0.4535522714821383
1666,1995,The Brady Bunch Movie,0,1,0,3849,2.984151727721486,0.3969287238486593
1668,1982,Friday the 13th: Part 3,1,0,0,4906,3.324500611496127,0.4443108058434389
1673,1991,Defending Your Life,0,1,0,7257,3.416287722199256,0.46414758645387927
1682,1997,Absolute Power,0,1,0,20896,3.639978943338438,0.5395146854272888
1689,2003,Concert for George,0,0,0,1861,3.926921010209565,0.5113817655746001
1692,1989,Lonesome Dove,1,0,0,7711,4.100376086110751,0.5536762215701023
1693,1998,Sphere,0,1,0,11646,2.9796496651210718,0.4229890678171134
1694,1999,A Lesson Before Dying,0,1,0,1897,3.640484976278334,0.4746675282755183
1700,1996,Bottle Rocket,0,1,0,20017,3.570764849877604,0.5276101726349604
1703,1998,Ever After: A Cinderella Story,0,1,0,38583,3.797708835497499,0.6202292484928147
1704,2004,The Three Musketeers,0,0,0,3355,3.743666169895678,0.49291861439899465
1707,2004,Outfoxed: Rupert Murdoch's War on Journalism,0,0,0,7340,3.7630790190735697,0.5090304165552646
1708,1936,Modern Times,0,0,1,6135,3.9124694376528115,0.5241258197333412
1709,1981,Clash of the Titans,1,0,0,18499,3.6649008054489434,0.5345301507110395
1719,2004,The Life Aquatic with Steve Zissou,0,0,0,38357,3.124462288500143,0.5328739179607342
1721,2002,Waking Up in Reno,0,0,0,3202,2.9587757651467834,0.3914546879391664
1722,1944,Henry V,0,0,1,1623,3.531731361675909,0.4597450685630918
1728,1987,Married... with Children: The Most Outrageous Episodes: Vol. 2,1,0,0,3821,3.8236063857628895,0.5047915037172801
1734,2003,Young Black Stallion,0,0,0,1592,3.2594221105527637,0.4246186994508316
1735,1974,Amarcord,0,0,1,2827,3.6356561726211534,0.47722396815487694
1741,1999,Cowboy Bebop Remix,0,1,0,7768,3.834835221421215,0.5197209658177039
1743,1979,The Warriors,0,0,1,7310,3.7801641586867305,0.5111251602451842
1744,1984,Beverly Hills Cop,1,0,0,57920,3.8261912983425415,0.6899592995133104
1746,1994,Bob Roberts,0,1,0,9784,3.395134914145544,0.47006100179428595
1754,1984,Sixteen Candles,1,0,0,54360,3.9750735835172923,0.6969432296863358
1756,1974,Murder on the Orient Express,0,0,1,4275,3.7382456140350877,0.4953647855864277
1757,1978,The Lord of the Rings,0,0,1,4207,3.5053482291419065,0.46518058262098444
1759,1990,Into the Woods,0,1,0,2259,3.875608676405489,0.5061425318210229
1760,1991,Switch,0,1,0,2334,3.095972579263068,0.406133325789866
1765,1996,First Kid,0,1,0,3169,3.5717892079520355,0.47017881009073653
1766,1978,All Creatures Great and Small: Series 1,0,0,1,1614,3.828376703841388,0.4978645271124662
1770,1995,Trainspotting,0,1,0,20572,3.8865448181994946,0.5701174183053894
1771,2004,A Dirty Shame,0,0,0,5833,2.6543802503000173,0.3612968749610357
1780,1998,Behind the Planet of the Apes,0,1,0,2141,3.14105558150397,0.41127183927005384
1783,1982,The Best Little Whorehouse in Texas,1,0,0,5552,3.5437680115273773,0.47471692093321477
1788,2004,Earthsea,0,0,0,4046,3.337864557587741,0.4430911947374712
1790,1966,Born Free,0,0,1,4622,3.818044136737343,0.5068128754107373
1792,1998,Psycho,0,1,0,9709,3.1485219899062726,0.43808898941012064
1794,1999,The Rage: Carrie 2,0,1,0,3364,3.042806183115339,0.402814949106349
1795,1978,MASH: Season 7,0,0,1,4671,4.23678013273389,0.5608320211509802
1798,1987,Lethal Weapon,1,0,0,76147,3.9421776301101814,0.7671503843332654
1799,1990,Die Hard 2: Die Harder,0,1,0,50875,3.651695331695332,0.6434481264216988
1800,2002,An Evening With Kevin Smith,0,0,0,4338,4.040802213001383,0.5344904601400075
1803,1997,Alien: Resurrection: Collector's Edition,0,1,0,14704,3.4640914036996735,0.4957389195928695
1804,2002,The Twilight Samurai,0,0,0,3403,4.005583308845137,0.5267665836622655
1810,1998,U.S. Marshals,0,1,0,39026,3.6396248654742993,0.6014123478880045
1814,1998,Dance with Me,0,1,0,2079,3.355940355940356,0.4386953626141443
1816,2003,Northfork,0,0,0,4547,2.6265669672311414,0.3533261704624734
1819,1998,Species II,0,1,0,7031,2.759920352723652,0.3789630101624899
1821,1970,Le Cercle Rouge,0,0,1,1357,3.554900515843773,0.461815928955218
1832,1968,Rosemary's Baby,0,0,1,28464,3.586811410905003,0.558533980249502
1833,2003,Alex and Emma,0,0,0,15718,2.918246596259066,0.429004747727075
1834,1994,Farinelli,0,1,0,1831,3.383397050791917,0.4413791231494171
1837,1987,Tin Men,1,0,0,4753,3.2558384178413635,0.43495773161746815
1839,2001,The Caveman's Valentine,0,0,0,1988,3.006539235412475,0.3934495620580415
1843,1994,Beverly Hills Cop III,0,1,0,37432,3.2152436418038044,0.5413885275749333
1844,1989,Casualties of War,1,0,0,4933,3.3209000608149197,0.4439400039572109
1845,1995,Gordy,0,1,0,2138,2.6318989710009353,0.3457812738164276
1848,1956,Samurai Trilogy 3: Duel at Ganryu Island,0,0,1,2030,3.7866995073891627,0.49392592358425896
1851,1958,I Want to Live!,0,0,1,2038,3.4352306182531893,0.4487524414283079
1853,1974,Death Wish,0,0,1,6543,3.4471954760813084,0.4656830302033576
1854,2001,Crazy/Beautiful,0,0,0,10709,3.159958913063778,0.44297645335495883
1856,1960,The Twilight Zone: Vol. 39,0,0,1,2679,4.076147816349384,0.5333679359707427
1860,1995,Shall We Dance?,0,1,0,4379,3.885361954784197,0.5146400767453952
1861,2001,Evolution,0,0,0,23228,3.0756414671947647,0.4749053518652462
1862,1999,Three to Tango,0,1,0,8110,3.1543773119605425,0.4333788511066474
1865,2004,Eternal Sunshine of the Spotless Mind,0,0,0,69342,3.721366559949237,0.7155028236456347
1866,1994,Sirens,0,1,0,4472,2.9926207513416814,0.4001464365271063
1867,1999,Annie,0,1,0,6468,3.5323129251700682,0.4763733521503442
1877,1995,Friends: Season 2,0,1,0,22951,3.9386083395059037,0.5849411939509709
1878,1966,The Ghost and Mr. Chicken / The Reluctant Astronaut: Double Feature,0,0,1,1706,3.689331770222743,0.4802969191124382
1882,1954,I Love Lucy: Season 4,0,0,1,2113,4.1339327969711315,0.5388655963572294
1884,2001,Captain Corelli's Mandolin,0,0,0,11887,3.1504164213005805,0.44577400734268985
1885,2002,The Osbournes: Season 1 (Uncensored),0,0,0,3001,3.3695434855048316,0.44359491667529216
1890,1991,Regarding Henry,0,1,0,19298,3.7283656337444295,0.5454219476002721
1901,1978,Cheech & Chong's Up in Smoke,0,0,1,20765,3.6189260775343124,0.5363595957820154
1902,1979,Star Trek: The Motion Picture,0,0,1,18886,3.4122101027215925,0.5033549782185804
1905,2003,Pirates of the Caribbean: The Curse of the Black Pearl,0,0,0,117075,4.146333546871664,0.9332410965280837
1912,1961,The Comancheros,0,0,1,2269,3.8413397972675187,0.5017695332909557
1913,2000,Calle 54,0,0,0,1224,3.084967320261438,0.400925548747522
1918,2004,The Alamo,0,0,0,19016,3.1312578880942366,0.4676671516237655
1923,1986,Pee-Wee's Playhouse: Vol. 1,1,0,0,2236,3.855992844364937,0.5035412467857365
1925,1980,Urban Cowboy,1,0,0,10143,3.445528936212166,0.477768511907084
1931,1981,Eye of the Needle,1,0,0,3411,3.6188800938141306,0.4770617751276466
1939,1979,The Amityville Horror,0,0,1,10492,3.448246282882196,0.4793103755370364
1947,2002,Gilmore Girls: Season 3,0,0,0,3849,4.428942582488959,0.5827367035832428
1955,1999,The Story of Us,0,1,0,9258,3.2512421689349753,0.4497584717889268
1956,2000,Cirque du Soleil: Dralion,0,0,0,1765,3.7405099150141643,0.4870802876974124
1959,1961,Splendor in the Grass,0,0,1,5003,3.755346791924845,0.5000513847539649
1962,2004,50 First Dates,0,0,0,85605,3.734408036913732,0.7727444104812096
1963,2000,Beautiful Creatures,0,0,0,2139,2.9883122954651706,0.3916213868281268
1969,1954,The Caine Mutiny,0,0,1,9161,3.9827529745660954,0.5435033375000153
1971,1995,Under Siege 2: Dark Territory,0,1,0,8180,3.2558679706601468,0.44667026598876375
1972,1953,Gentlemen Prefer Blondes,0,0,1,6372,3.8069679849340865,0.5113674951544155
1974,1995,Il Postino,0,1,0,15892,3.9266297508180217,0.5592828089900634
1975,2000,Hollow Man,0,0,0,45199,2.8283590344919136,0.5181698934598818
1976,2000,Here on Earth,0,0,0,6553,3.3264153822676636,0.45018421787800655
1983,2001,Final Fantasy: The Spirits Within,0,0,0,15742,3.31959090331597,0.48070181213244334
1994,2005,The L Word: Season 2,0,0,0,1734,4.106113033448674,0.5339929266838609
1998,2005,Saving Face,0,0,0,1581,3.504111321948134,0.45604948313451166
2000,1994,Four Weddings and a Funeral,0,1,0,33503,3.6705369668387906,0.5865178574738807
2001,1992,Under Siege,0,1,0,26509,3.2933720623184577,0.5141166014648054
2009,1999,The Talented Mr. Ripley,0,1,0,35993,3.3542077626205096,0.5543435645171396
2012,2002,The Importance of Being Earnest,0,0,0,15465,3.3806660200452634,0.48761000319599895
2015,2002,Talk to Her,0,0,0,18028,3.7495562458398046,0.5438080769612796
2016,2002,The Magdalene Sisters,0,0,0,17316,3.7525410025410024,0.5417593042866484
2019,2004,Samurai Champloo,0,0,0,1327,4.395629238884703,0.5698357273013683
2033,2004,Head in the Clouds,0,0,0,4520,3.115929203539823,0.41616857309359506
2037,1985,Fright Night,1,0,0,8020,3.4902743142144637,0.4762695414353153
2040,1991,Star Trek: The Next Generation: Season 5,0,1,0,7720,4.239896373056995,0.5716500405407855
2043,1953,Shane,0,0,1,7061,3.7732615776802154,0.5093867139933127
2045,2003,The Blind Swordman: Zatoichi,0,0,0,4224,3.671638257575758,0.4866244691798447
2047,1981,Omen III: The Final Conflict,1,0,0,2779,3.17092479309104,0.4172929819764966
2051,1984,Tightrope,1,0,0,3508,3.5424743443557585,0.4675669907343552
2057,2001,Buffy the Vampire Slayer: Season 6,0,0,0,8232,4.37184159378037,0.5903682211830648
2072,1989,K-9,1,0,0,13949,2.962936411212273,0.428708112646167
2077,1999,This Is My Father,0,1,0,1785,3.4526610644257705,0.4501296886621916
2078,2002,Half Past Dead,0,0,0,6377,3.15759761643406,0.42787200899854144
2080,2001,Holiday in the Sun,0,0,0,1468,3.2970027247956404,0.42902811125408813
2095,1997,Liar Liar,0,1,0,69105,3.534838289559366,0.6907045339269215
2102,1994,The Simpsons: Season 6,0,1,0,7331,4.589824034920202,0.6153235828074812
2103,1999,Sunshine,0,1,0,3549,3.4933784164553394,0.4613930679203063
2104,1989,Kickboxer,1,0,0,5128,3.312792511700468,0.44356356853540896
2109,1982,Grease 2,1,0,0,4753,2.7752998106459077,0.3731578472308602
2111,1968,The Twilight Zone: Vol. 33,0,0,1,2394,4.043024227234754,0.5281343270626415
2112,2003,Identity,0,0,0,65587,3.516946955951637,0.6763839653697592
2113,2000,Air Bud: World Pup,0,0,0,2907,3.022359821121431,0.39862404322727035
2114,2002,Firefly,0,0,0,8058,4.410771903698188,0.5947803805434454
2122,1999,Being John Malkovich,0,1,0,70208,3.6281477894257064,0.7064731687065235
2128,1993,Rudy,0,1,0,38214,3.8731093316585543,0.62866543301953
2129,1960,The Twilight Zone: Vol. 41,0,0,1,2209,4.172023540063377,0.5440922684333763
2130,1998,Citizen X,0,1,0,1752,3.7294520547945207,0.4856137706221397
2132,1995,The Enforcer,0,1,0,2202,3.4355131698455947,0.449349103681592
2135,1997,Nothing to Lose,0,1,0,10614,3.596287921612964,0.49876616409948643
2136,2001,Not Another Teen Movie,0,0,0,16978,3.2575097184591826,0.4769407673609547
2137,1997,Excess Baggage,0,1,0,2586,2.7784222737819024,0.36615561202897384
2139,1986,The Color of Money,1,0,0,20496,3.5152712724434036,0.5221099538336964
2140,1991,For the Boys,0,1,0,4393,3.2183018438424766,0.42890034280113115
2144,2004,VeggieTales: Dave and the Giant Pickle,0,0,0,1990,4.0889447236180905,0.5326596414523561
2149,1998,Buffalo '66,0,1,0,8167,3.449491857475205,0.47152693733870005
2152,2000,What Women Want,0,0,0,86756,3.420812393379132,0.7363468231448039
2153,1993,Free Willy,0,1,0,18910,3.223373876255949,0.47915160883406843
2161,1993,Six Degrees of Separation,0,1,0,8254,3.518536467167434,0.480703695875089
2162,2000,CSI: Season 1,0,0,0,13105,4.375887066005341,0.6075376474873796
2163,1999,Mystery Men,0,1,0,15024,2.9806309904153356,0.43465659126621436
2164,2004,Rory O'Shea Was Here,0,0,0,1495,3.634113712374582,0.47247467046720715
2167,1996,Fly Away Home,0,1,0,10548,3.7577739855896852,0.5193086557394835
2171,2003,Brother Bear (Theatrical Widescreen Version),0,0,0,24355,3.724697187435845,0.5622279787751354
2172,1991,The Simpsons: Season 3,0,1,0,18927,4.408041422306757,0.6315643955151411
2173,1998,BASEketball,0,1,0,13139,3.363726310982571,0.47748442177504713
2174,1996,The Ghost and the Darkness,0,1,0,11482,3.5431980491203623,0.4949041374234653
2176,2000,VeggieTales: Esther,0,0,0,2828,3.7644978783592644,0.49379713046509527
2177,1996,Extreme Measures,0,1,0,4543,3.293858683689192,0.43912985627148127
2178,1998,Lock,0,1,0,31176,3.918591224018476,0.6104685280275789
2181,1988,A Better Tomorrow II,1,0,0,1734,3.303344867358708,0.43075256449287824
2182,2000,All the Pretty Horses,0,0,0,6807,2.9494637872778022,0.4025740077058839
2186,1995,Bad Boys,0,1,0,47090,3.6746655340836694,0.6334703383908024
2188,1983,Eddie and the Cruisers,1,0,0,5310,3.5664783427495292,0.4768107729121671
